Dato	Åben	Højeste	Laveste	Slutkurs
04.09.2023	88.99	89.1	88.98	88.99
03.09.2023	88.85	88.95	88.66	88.82
01.09.2023	86.82	89.06	86.74	88.88
31.08.2023	85.24	86.96	85.08	86.84
30.08.2023	85.06	85.66	84.6	85.25
29.08.2023	83.84	85.08	83.31	84.93
28.08.2023	84.29	84.75	83.55	83.82
27.08.2023	84.25	84.45	84.13	84.38
25.08.2023	82.74	84.44	82.25	84.23
24.08.2023	82.61	83.28	81.63	82.78
23.08.2023	83.57	84.01	81.68	82.62
22.08.2023	84.03	84.37	83.5	83.56
21.08.2023	84.29	85.48	83.95	84.13
20.08.2023	83.78	84.43	83.75	84.3
18.08.2023	83.41	84.66	82.92	83.77
17.08.2023	82.76	84.48	82.62	83.44
16.08.2023	84.39	84.87	82.72	82.87
15.08.2023	86.1	86.74	84.32	84.37
14.08.2023	86.35	86.75	85.52	86.23
13.08.2023	86.73	86.73	86.31	86.35
11.08.2023	86.38	87.42	85.84	86.72
10.08.2023	87.43	88.13	86.21	86.32
09.08.2023	86.02	87.72	85.92	87.48
08.08.2023	85.75	86.37	83.34	86.15
07.08.2023	86.47	86.74	85.06	85.91
06.08.2023	86.04	86.78	86.02	86.47
04.08.2023	85.3	86.7	85.06	86.05
03.08.2023	83.46	85.46	82.36	85.24
02.08.2023	85.83	86.05	82.75	83.38
01.08.2023	85.26	85.86	84.34	85.67
31.07.2023	84.37	85.66	83.9	85.27
30.07.2023	84.34	84.49	84.23	84.34
28.07.2023	83.26	84.58	82.87	84.36
27.07.2023	82.72	84.12	82.63	83.39
26.07.2023	82.89	83.43	82.22	82.59
25.07.2023	82.59	83.52	81.96	82.83
24.07.2023	80.38	82.06	80.25	82
23.07.2023	80.07	80.63	80.05	80.41
21.07.2023	79.64	81.11	79.52	80.07
20.07.2023	79.23	80.16	78.61	79.25
19.07.2023	79.67	80.78	79.07	79.25
18.07.2023	78.41	79.89	78.12	79.71
17.07.2023	79.29	80.6	78.25	78.27
16.07.2023	79.65	79.65	79.02	79.3
14.07.2023	81.67	81.73	79.55	79.64
13.07.2023	80.2	81.81	79.89	81.52
12.07.2023	79.32	80.54	79.21	80.16
11.07.2023	77.78	79.59	77.64	79.32
10.07.2023	78.12	78.81	77.46	77.81
07.07.2023	76.53	78.58	76.06	78.12
06.07.2023	76.66	77.12	75.06	76.53
05.07.2023	75.98	77.03	75.3	76.51
04.07.2023	74.92	76.34	74.76	76.12
03.07.2023	75.17	76.62	74.57	74.93
02.07.2023	75.2	75.39	75.03	75.15
30.06.2023	74.37	75.86	74.28	75.21
29.06.2023	73.96	75.21	73.6	74.38
28.06.2023	72.81	74.49	71.88	73.84
27.06.2023	74.45	75.13	72.79	73.28
26.06.2023	74.82	75	73.63	74.46
25.06.2023	74.37	74.94	74.35	74.82
23.06.2023	74.21	74.55	72.32	74.38
22.06.2023	77.03	77.21	73.83	74.39
21.06.2023	75.51	77.28	75.51	76.93
20.06.2023	76.07	77.07	74.53	75.43
19.06.2023	76.1	76.93	75.34	76.09
18.06.2023	76.23	76.34	76.03	76.08
16.06.2023	75.66	76.75	75.15	76.23
15.06.2023	73.35	75.96	72.89	75.57
14.06.2023	74.03	75.46	73.01	73.62
13.06.2023	72.17	74.66	71.95	74.08
12.06.2023	74.43	74.6	72.07	72.23
11.06.2023	75.03	75.03	74.4	74.42
09.06.2023	75.5	76.6	74.73	75.02
08.06.2023	76.79	77.73	76.46	77.38
07.06.2023	76.25	77.66	75.51	76.78
06.06.2023	76.56	76.76	74.74	76.15
05.06.2023	77.86	78.23	76.31	76.58
04.06.2023	76.23	78.72	76.2	77.83
02.06.2023	74.29	76.56	74.17	76.22
01.06.2023	72.23	75.25	72.05	74.3
31.05.2023	73.85	73.99	71.51	72.14
30.05.2023	76.99	77.67	73.32	73.83
29.05.2023	77.47	77.84	76.17	77.09
28.05.2023	77.19	77.77	77.17	77.47
26.05.2023	76.04	77.33	75.66	77.2
25.05.2023	78.27	78.42	75.11	76.13
24.05.2023	77.65	78.51	76.97	78.25
23.05.2023	76.06	77.7	75.52	77.33
22.05.2023	75.55	76.36	74.44	75.79
21.05.2023	75.62	75.7	75.44	75.54
19.05.2023	76.04	77.52	75.13	75.63
18.05.2023	76.77	77.01	75.5	75.88
17.05.2023	74.65	77.34	74.11	76.77
16.05.2023	75.53	76.03	74.51	74.73
15.05.2023	74.11	75.79	73.48	75.54
14.05.2023	74.19	74.34	74.06	74.13
12.05.2023	75.32	75.84	74.04	74.18
11.05.2023	76.71	77.43	74.64	75.44
10.05.2023	77.36	77.63	75.73	76.58
09.05.2023	76.78	77.53	75.12	77.29
08.05.2023	75.41	77.44	74.95	76.6
07.05.2023	75.36	75.81	75.24	75.42
05.05.2023	72.66	75.73	72.41	75.37
04.05.2023	71.49	73.72	71.43	72.54
03.05.2023	75.3	75.59	71.71	71.93
02.05.2023	79.28	79.84	75.1	75.2
01.05.2023	79.77	79.91	78.13	79.39
30.04.2023	80.2	80.27	79.71	79.8
28.04.2023	78.26	80.55	77.52	80.22
27.04.2023	77.81	78.58	77.38	78.31
26.04.2023	80.83	81.38	77.51	77.8
25.04.2023	82.42	82.96	80.23	80.6
24.04.2023	81.37	82.83	80.3	82.34
23.04.2023	81.55	81.67	81.26	81.35
21.04.2023	80.54	81.86	80.2	81.55
20.04.2023	82.45	82.6	80.5	80.52
19.04.2023	84.87	85.18	82.42	82.48
18.04.2023	84.74	85.44	83.82	84.86
17.04.2023	86.38	86.58	84.39	84.86
16.04.2023	86.51	86.51	86.21	86.38
14.04.2023	86.15	86.95	85.57	86.5
13.04.2023	87.14	87.49	86.07	86.26
12.04.2023	85.57	87.51	85.42	87.23
11.04.2023	84.26	85.7	83.75	85.54
10.04.2023	85.07	85.43	84.1	84.27
06.04.2023	84.9	85.49	84.06	84.78
05.04.2023	85.26	85.6	84.05	84.83
04.04.2023	84.91	86.08	83.89	85.25
03.04.2023	79.85	85.37	79.83	84.83
31.03.2023	78.51	79.98	77.85	79.86
30.03.2023	77.48	78.87	77.18	78.54
29.03.2023	78.49	79.07	77.31	77.53
28.03.2023	77.89	78.72	77.14	78.42
27.03.2023	74.6	78.05	74.57	77.79
24.03.2023	75.12	75.95	72.36	74.57
23.03.2023	75.42	77.07	74.72	75.13
22.03.2023	74.79	76.8	74.28	75.43
21.03.2023	73.58	75.16	72.64	74.8
20.03.2023	72.24	73.67	70.07	73.59
19.03.2023	72.23	72.24	72.21	72.23
17.03.2023	74.17	75.58	71.41	72.24
16.03.2023	73.1	75.12	71.53	74.15
15.03.2023	77	78.27	71.32	73.11
14.03.2023	80.06	80.4	76.48	76.99
13.03.2023	82.44	82.72	77.82	80.06
12.03.2023	82.08	82.65	82.05	82.44
10.03.2023	81.03	82.47	80.26	82.08
09.03.2023	82.5	84.04	81.01	81.05
08.03.2023	83.11	83.65	82.06	82.48
07.03.2023	86.27	86.81	82.85	83.09
06.03.2023	85.5	86.44	84.36	86.25
05.03.2023	86.02	86.11	85.41	85.49
03.03.2023	84.33	86.11	82.4	86
02.03.2023	84.38	85.11	83.84	84.33
01.03.2023	83.12	84.57	82.62	84.36
28.02.2023	82.06	84.02	81.84	83.14
27.02.2023	83.16	83.33	81.42	82.09
26.02.2023	82.87	83.24	82.85	83.15
24.02.2023	82.18	83.11	80.75	82.88
23.02.2023	80.32	82.5	80.31	82.2
22.02.2023	82.49	82.99	80.3	80.33
21.02.2023	83.5	83.9	82.26	82.48
20.02.2023	82.85	84.04	82.44	83.48
19.02.2023	82.7	83.01	82.67	82.85
17.02.2023	84.41	84.61	81.55	82.68
16.02.2023	84.95	85.85	84.24	84.42
15.02.2023	85.25	85.9	83.9	84.94
14.02.2023	85.76	86.51	84.16	85.26
13.02.2023	85.96	86.97	85.11	85.77
12.02.2023	86.45	86.65	85.88	85.94
10.02.2023	84.11	86.93	83.96	86.46
09.02.2023	85.04	85.59	83.09	84.09
08.02.2023	84.08	85.24	83.55	85.03
07.02.2023	81.42	84.24	81.2	84.1
06.02.2023	79.96	81.49	79.12	81.4
05.02.2023	79.84	80.24	79.72	79.97
03.02.2023	82.1	84.23	79.65	79.84
02.02.2023	83.07	83.7	81.25	82.11
01.02.2023	85.55	86.26	82.39	83.08
31.01.2023	84.44	85.83	83.17	85.55
30.01.2023	87.06	87.28	84.26	84.47
29.01.2023	86.17	87.28	86.15	87.02
27.01.2023	87.49	88.72	85.54	86.17
26.01.2023	86.24	87.75	85.82	87.48
25.01.2023	86.54	86.99	85.5	86.25
24.01.2023	88.08	88.65	85.93	86.52
23.01.2023	87.21	89.03	87.07	88.06
22.01.2023	87.5	87.87	87.13	87.2
20.01.2023	86.46	87.91	85.76	87.5
19.01.2023	84.76	87.07	84.08	86.45
18.01.2023	86.64	88.08	84.65	84.76
17.01.2023	84.33	87.02	84.22	86.63
16.01.2023	85.59	85.63	84.13	84.33
15.01.2023	85.42	85.89	85.4	85.58
13.01.2023	83.82	85.63	83.51	85.43
12.01.2023	82.91	84.63	82.42	83.79
11.01.2023	79.62	83.07	79.31	82.91
10.01.2023	79.81	80.93	78.83	79.63
09.01.2023	78.81	81.41	78.79	79.81
08.01.2023	78.37	78.94	78.34	78.8
06.01.2023	78.87	80.57	78.08	78.34
05.01.2023	78.1	79.97	77.65	78.87
04.01.2023	82.27	82.7	77.76	78.09
03.01.2023	85.67	87.04	81.79	82.25
01.01.2023	86.01	86.12	85.99	86.02
30.12.2022	83.7	86.12	82.93	86.01
29.12.2022	83.68	83.88	81.87	83.68
28.12.2022	85.19	85.2	82.55	83.67
27.12.2022	85.09	86.16	84.19	85.2
25.12.2022	84.56	84.66	84.53	84.53
23.12.2022	82.19	84.71	81.9	84.53
22.12.2022	82.64	84.26	81.35	82.19
21.12.2022	80.24	83.03	80.08	82.66
20.12.2022	80.38	81.26	79.01	80.24
19.12.2022	80.06	81.17	79.03	80.37
18.12.2022	79.02	80.13	79	80.06
16.12.2022	81.5	81.88	78.77	79
15.12.2022	82.82	83.18	80.93	81.51
14.12.2022	80.54	83.23	80.3	82.81
13.12.2022	78	81.37	78	80.54
12.12.2022	77.03	78.58	75.26	78.02
11.12.2022	76.17	77.34	76.15	77.01
09.12.2022	76.5	77.48	75.13	76.16
08.12.2022	77.38	79.21	75.78	76.51
07.12.2022	79.73	80.5	76.95	77.36
06.12.2022	82.94	83.69	78.71	79.73
05.12.2022	86.99	88.45	82.55	82.94
04.12.2022	85.26	87.02	85.25	87.01
02.12.2022	87.27	87.93	85.24	85.28
01.12.2022	86.63	89.36	86.27	87.25
30.11.2022	84.98	87.4	84.46	86.61
29.11.2022	83.26	86.66	83.24	84.96
28.11.2022	83.4	84.65	80.84	83.25
27.11.2022	83.85	83.86	83.31	83.39
25.11.2022	85.05	86.93	83.67	83.86
24.11.2022	84.41	85.4	84.01	85.07
23.11.2022	87.69	88.8	83.95	84.43
22.11.2022	87.39	89.17	86.98	87.72
21.11.2022	87.38	87.48	82.31	87.39
20.11.2022	87.23	87.57	87.2	87.4
18.11.2022	89.16	89.83	85.35	87.23
17.11.2022	91.41	91.63	88.49	89.19
16.11.2022	92.65	93.57	90.61	91.39
15.11.2022	91.23	94.55	90.51	92.63
14.11.2022	96.81	96.99	91.21	91.24
13.11.2022	95.8	96.82	95.76	96.8
11.11.2022	93.35	96.95	93.32	95.76
10.11.2022	92.47	94.3	91.73	93.35
09.11.2022	95.05	95.66	92.33	92.47
08.11.2022	97.94	98.31	95	95.03
07.11.2022	96.97	99.57	96.84	97.93
06.11.2022	98.73	98.85	96.63	96.94
04.11.2022	94.56	98.88	94.32	98.74
03.11.2022	95.49	96	94.21	94.57
02.11.2022	94.75	96.48	94.05	95.46
01.11.2022	92.82	95.56	92.33	94.75
31.10.2022	94.19	94.4	91.49	92.8
30.10.2022	94.05	94.26	94.01	94.17
28.10.2022	94.63	94.92	93.02	94.04
27.10.2022	94.11	95.34	93.19	94.66
26.10.2022	91.1	94.28	90.4	94.19
25.10.2022	91.48	92.52	89.76	91.15
24.10.2022	91.69	92.28	89.05	91.43
23.10.2022	90.83	91.85	90.8	91.68
21.10.2022	90.45	91.78	89.17	90.82
20.10.2022	90.41	92.72	90.02	90.62
19.10.2022	89.29	89.83	87.97	89.37
18.10.2022	90.61	91.24	87.56	89.14
17.10.2022	92.37	93.25	90.38	90.41
16.10.2022	91.56	92.47	91.56	92.37
14.10.2022	94.46	95.11	92.75	92.82
13.10.2022	92.46	94.96	91.12	94.65
12.10.2022	93.74	95.18	91.61	92.41
11.10.2022	95.86	96.48	93.12	93.81
10.10.2022	97.9	98.65	95.6	96.06
09.10.2022	98.21	98.66	97.65	97.92
07.10.2022	94.86	98.63	93.93	98.22
06.10.2022	93.72	95.05	92.72	94.93
05.10.2022	91.78	94.03	91.03	93.68
04.10.2022	88.81	92.37	88.81	91.77
03.10.2022	87.94	89.79	87.12	88.63
02.10.2022	85.33	88.02	85.3	87.95
30.09.2022	87.54	88.64	85.02	85.33
29.09.2022	87.62	88.82	86.22	87.35
28.09.2022	84.83	88.24	82.98	87.95
27.09.2022	82.84	85.8	82.82	84.41
26.09.2022	85.64	86.46	82.46	82.73
25.09.2022	85.55	85.81	85.27	85.58
23.09.2022	89.42	89.91	84.57	85.57
22.09.2022	88.83	91.73	88.27	89.41
21.09.2022	89.62	92.22	88.33	88.99
20.09.2022	90.88	91.56	88.59	89.73
19.09.2022	90.56	91.17	87.21	90.02
18.09.2022	90.03	90.72	90	90.54
16.09.2022	89.21	91.28	89.03	90.03
15.09.2022	93.66	93.66	89.1	89.5
14.09.2022	92.48	94.66	91.06	93.57
13.09.2022	93.13	94.38	90.22	92.09
12.09.2022	92.45	95.2	91.22	93.16
11.09.2022	92.18	92.86	92.17	92.48
09.09.2022	88.67	93.17	88.58	92.21
08.09.2022	87.89	89.83	87.24	88.47
07.09.2022	92.81	93.82	87.42	87.73
06.09.2022	95.33	95.94	92.3	92.83
05.09.2022	94.53	97.05	94.24	95.2
04.09.2022	92.95	94.55	92.93	94.53
02.09.2022	92.78	95.34	92.71	92.94
01.09.2022	95.24	95.69	91.85	92.2
31.08.2022	98.39	99.05	94.43	94.97
30.08.2022	102.8	103.5	96.64	98.52
29.08.2022	98.99	103.2	98.77	103
28.08.2022	98.7	99.23	98.24	99
26.08.2022	98.97	100.2	96.98	98.69
25.08.2022	100.9	101.6	98.25	98.99
24.08.2022	99.09	100.9	98.29	100.4
23.08.2022	96.16	99.5	95.8	98.98
22.08.2022	95.1	96.64	92.03	95.33
21.08.2022	94.77	95.25	94.72	95.1
19.08.2022	95.86	97.12	93.62	94.79
18.08.2022	92.75	96.54	92.41	95.58
17.08.2022	92.09	93.82	90.95	92.02
16.08.2022	92.9	95.17	91.09	91.24
15.08.2022	96.5	96.84	91.85	92.73
14.08.2022	98.03	98.04	96.41	96.51
12.08.2022	99.36	100.4	96.98	98.04
11.08.2022	97.04	100.2	96.66	99.32
10.08.2022	96.44	98.02	93.64	97.06
09.08.2022	96.29	98.42	94.93	96.56
08.08.2022	93.88	96.78	93.08	96.52
07.08.2022	94.29	94.4	93.75	93.89
05.08.2022	93.6	96.41	92.81	94.29
04.08.2022	97.14	97.76	93.24	93.62
03.08.2022	99.76	102.5	96.55	97.08
02.08.2022	99.84	102.4	98.5	99.94
01.08.2022	103.5	104.4	99.16	99.86
31.07.2022	103.8	104	103.1	103.5
29.07.2022	102.6	106.6	101.6	103.8
28.07.2022	102.4	104.2	101	102.4
27.07.2022	99.76	102.9	98.86	102.3
26.07.2022	99.81	102.4	99.06	99.71
25.07.2022	98.84	100.4	96.75	99.89
24.07.2022	98.35	99.31	98.34	98.87
22.07.2022	99.31	101	97.54	98.34
21.07.2022	101.9	102.3	97.34	99.19
20.07.2022	102.7	103	100.8	102
19.07.2022	101.3	103.2	99.33	102.8
18.07.2022	96.83	102.1	95.46	100.9
17.07.2022	96.7	97.5	96.7	96.8
15.07.2022	96.13	98.58	94.43	96.73
14.07.2022	99.38	100.4	94.52	95.8
13.07.2022	98.49	101.2	98.29	99.73
12.07.2022	106.3	106.6	98.92	99.12
11.07.2022	107	107.7	103.8	106.2
10.07.2022	107	107.1	106.2	107
08.07.2022	104.8	107.5	103.7	107
07.07.2022	100.2	106.4	98.54	104.3
06.07.2022	105	105.8	98.59	99.82
05.07.2022	113.5	114.7	101.2	104.8
04.07.2022	111.4	114.1	110.4	113.8
03.07.2022	111.5	111.8	111.3	111.4
01.07.2022	109.5	112.5	108	111.5
30.06.2022	112.3	113.3	108.2	109.2
29.06.2022	113.9	116.2	111.7	112.3
28.06.2022	111.7	114.1	111.5	113.8
27.06.2022	107.9	111.9	107.2	111.2
26.06.2022	108.8	108.8	107.4	108
24.06.2022	106.4	110.1	105.7	108.8
23.06.2022	106.4	109.3	105	106.1
22.06.2022	111.5	111.6	104.4	106.7
21.06.2022	111.6	113.4	111.2	111.8
20.06.2022	111.2	111.7	109.1	111.5
19.06.2022	109.5	111.7	109.5	111.2
17.06.2022	116.2	118.1	109.1	109.5
16.06.2022	116.5	117.4	112.9	116.2
15.06.2022	117.4	118.4	114.7	115.5
14.06.2022	118.8	121.7	115.7	116.6
13.06.2022	120.3	123.7	119	122
12.06.2022	121.7	121.7	120	120.2
10.06.2022	122.9	124.4	119.9	121.7
09.06.2022	123.7	124.4	122.6	122.9
08.06.2022	120.5	124.5	120.5	123.8
07.06.2022	119.9	121.4	118.6	120.8
06.06.2022	121.5	121.6	118.8	120
05.06.2022	120.9	121.9	120.9	121.5
03.06.2022	118.2	121.5	116.1	120.9
02.06.2022	114.6	118.5	112.5	118.1
01.06.2022	116.3	118.6	115.4	115.9
31.05.2022	118.3	120.8	115.2	116.3
30.05.2022	116.2	117.9	115.9	117.7
29.05.2022	115.3	116.3	115.3	116.3
27.05.2022	114.3	115.8	113.2	115.3
26.05.2022	111.4	114.8	110.9	114.2
25.05.2022	111.2	112.4	110.2	111.4
24.05.2022	110.2	111.9	109.1	110.8
23.05.2022	110.2	111.6	109.4	110.8
22.05.2022	110	110.3	109.4	110.2
20.05.2022	109.3	110.7	108.3	110
19.05.2022	106	110.1	103.8	108.5
18.05.2022	110.8	111.9	106.2	107.2
17.05.2022	112.3	113.5	109.1	110.5
16.05.2022	112.3	114.8	109	111.8
15.05.2022	111.4	112.5	111.3	112.3
13.05.2022	108.5	111.7	107.8	111.3
12.05.2022	107.7	108.7	104.7	107.9
11.05.2022	101.7	108.3	101.3	107.5
10.05.2022	105.3	106.9	101.6	101.6
09.05.2022	111.9	113.2	105	105.3
08.05.2022	112.8	113	111.5	111.9
06.05.2022	111.2	113.6	109.9	112.8
05.05.2022	110.5	114	109.3	111
04.05.2022	105.8	111	105.5	110.1
03.05.2022	107.6	108.3	104.7	105.9
02.05.2022	107	108.4	103.2	107.6
01.05.2022	106.1	107.4	105.7	106.9
29.04.2022	107.2	110.1	106.1	106.1
28.04.2022	104.7	107.7	102.9	107.1
27.04.2022	105.2	106	103	104.8
26.04.2022	102.3	105.8	100.9	104.9
25.04.2022	104.5	105	99.28	102.2
24.04.2022	105.3	105.3	104.2	104.5
22.04.2022	107.9	108.4	105.1	105.3
21.04.2022	106.6	109.3	106.4	108.2
20.04.2022	107.6	108.5	104.3	106.8
19.04.2022	111.7	112.8	106.2	106.7
18.04.2022	112.3	113.7	109.7	111.3
17.04.2022	111.2	112.6	111.1	112.3
14.04.2022	107.5	111.4	106	109.5
13.04.2022	104.9	108.3	103.5	107.6
12.04.2022	99.19	105.6	98.95	104.7
11.04.2022	101.3	101.7	97.6	99.38
10.04.2022	102.5	102.9	101.2	101.3
08.04.2022	101.5	103.3	99.69	102.5
07.04.2022	102	103.6	98.5	101.4
06.04.2022	105.7	108.7	100.6	101.7
05.04.2022	108.8	110	104.6	105.6
04.04.2022	103.5	108.5	103.1	107.9
03.04.2022	104.4	104.4	102.9	103.5
01.04.2022	105.5	106.1	102.4	104.4
31.03.2022	110	112.3	104.2	105.7
30.03.2022	110	112.3	107.9	110.4
29.03.2022	107.2	111.8	102.3	108.6
28.03.2022	113.9	114.8	106.1	106.6
27.03.2022	116.5	116.5	113.6	113.9
25.03.2022	114.6	117.7	112	116.4
24.03.2022	117.5	119.7	113.5	114.6
23.03.2022	110.9	118.2	110.8	117.5
22.03.2022	112.6	115.5	109.4	110.9
21.03.2022	106.5	113.1	106.5	112.6
20.03.2022	104.8	106.6	104.8	106.5
18.03.2022	103.2	106.5	103	104.8
17.03.2022	96.26	104.4	95.45	103.2
16.03.2022	96.26	101.2	95.7	96.58
15.03.2022	102.1	102.4	94.72	96.27
14.03.2022	107.1	107.5	100.7	102.1
13.03.2022	108.5	108.6	106.9	107.1
11.03.2022	105	109.9	103.2	108.5
10.03.2022	112.5	118.3	105	105
09.03.2022	129.2	131.7	107	112.5
08.03.2022	124.4	133.1	121.4	129.2
07.03.2022	129.8	130.7	119.1	124.4
06.03.2022	117.9	138	117.9	129.8
04.03.2022	110.4	119	109.7	117.9
03.03.2022	114.5	119.8	109.5	110.4
02.03.2022	107.6	115.2	106.9	114.5
01.03.2022	98.16	107.6	98.13	107.6
28.02.2022	99.52	100.1	97.04	98.16
27.02.2022	94.57	101.2	94.56	99.71
25.02.2022	95.89	98.42	92.79	94.57
24.02.2022	94.77	102.3	94.16	95.86
23.02.2022	93.48	95.74	92.82	94.75
22.02.2022	94.82	96.46	92.98	93.49
21.02.2022	92.38	95	90.43	94.83
20.02.2022	91.17	92.66	91.14	92.38
18.02.2022	90.77	92	88.43	91.16
17.02.2022	89.68	92.17	89.67	90.74
16.02.2022	91.28	93.54	89.01	89.68
15.02.2022	93.74	94.07	90.1	91.29
14.02.2022	95.34	96.72	93.5	95.75
13.02.2022	95.08	95.54	94.77	95.33
11.02.2022	91.4	95.66	90.54	95.07
10.02.2022	91.8	93.12	90.92	91.41
09.02.2022	91.31	92.12	90.06	91.81
08.02.2022	92.98	92.99	89.97	91.32
07.02.2022	92.95	94.03	92.13	92.95
06.02.2022	92.55	93.09	92.47	92.98
04.02.2022	91	93.76	90.97	92.54
03.02.2022	89.23	91.38	88.03	90.98
02.02.2022	89.33	90.51	88.31	89.24
01.02.2022	89.34	89.99	87.8	89.3
31.01.2022	89.37	89.9	88.1	89.31
30.01.2022	88.89	89.53	88.87	89.38
28.01.2022	88.88	90.25	88.18	88.91
27.01.2022	88.48	89.82	87.8	88.88
26.01.2022	86.96	89.33	86.71	88.52
25.01.2022	86.05	87.37	85.28	86.96
24.01.2022	87.72	88.13	84.22	86.04
23.01.2022	86.04	87.76	86.02	87.74
21.01.2022	86.2	87.42	84.96	86.05
20.01.2022	86.85	88.68	86.2	86.2
19.01.2022	87.91	88.33	86.7	86.84
18.01.2022	86.53	88.7	86.45	88.54
17.01.2022	86.54	86.74	85.56	86.52
16.01.2022	86.32	86.7	86.32	86.55
14.01.2022	84.09	86.57	84.01	86.34
13.01.2022	84.81	85.1	83.8	84.09
12.01.2022	83.76	85.31	83.53	84.81
11.01.2022	81.02	84.04	80.89	83.76
10.01.2022	81.44	82.32	80.51	81.02
09.01.2022	81.71	81.93	81.27	81.46
07.01.2022	81.94	83.01	81.49	81.71
06.01.2022	80.18	82.82	79.63	81.93
05.01.2022	80.15	81.51	79.59	80.2
04.01.2022	78.89	80.56	78.63	80.16
03.01.2022	78.42	79.29	77.04	78.91
02.01.2022	77.9	78.49	77.89	78.41
31.12.2021	79.07	79.71	77.57	77.9
30.12.2021	79.21	80.04	78.42	79.08
29.12.2021	78.85	80.03	78.12	79.22
28.12.2021	78.6	79.5	78.05	78.84
27.12.2021	76.14	78.73	75.4	78.6
26.12.2021	75.57	76.27	75.56	76.16
24.12.2021	76.35	76.54	75.38	75.57
23.12.2021	75.58	76.84	74.78	76.35
22.12.2021	73.94	75.66	73.6	75.58
21.12.2021	72.08	74.29	71.29	73.93
20.12.2021	72.11	72.46	69.34	72.1
19.12.2021	72.77	72.78	71.73	72.09
17.12.2021	74.44	74.91	72.69	72.76
16.12.2021	74.28	75.48	73.9	74.44
15.12.2021	72.73	74.47	72.47	74.26
14.12.2021	74.21	75.02	72.57	72.74
13.12.2021	75.84	76.4	74.2	74.21
12.12.2021	75.21	75.94	75.2	75.85
10.12.2021	74.04	75.7	73.81	75.21
09.12.2021	75.92	76.7	73.86	74.02
08.12.2021	75.31	76.39	74.39	75.94
07.12.2021	73.57	76.32	73.22	75.32
06.12.2021	71.01	73.79	70.84	73.55
05.12.2021	70.08	71.28	70.05	71.02
03.12.2021	70.45	72.62	69.25	70.05
02.12.2021	68.86	70.68	65.79	70.46
01.12.2021	70.24	72.87	68.15	68.86
30.11.2021	73.22	74.34	67.52	70.25
29.11.2021	74.08	75.94	72.21	73.23
28.11.2021	71.73	74.17	71.71	74.17
26.11.2021	80.98	80.99	71.3	71.72
25.11.2021	81.02	81.49	80.52	80.98
24.11.2021	81.05	81.91	80.67	81.02
